,Unnamed: 0,ID,location_name,lat,long
4376,4376,2357570,Naniagara,10.55,-4.6833300000000015
4375,4375,2357569,Nanierma,12.51667,-2.26667
4374,4374,2357568,Naniesse,11.8,-1.36667
4373,4373,2357567,Nanissonga,10.96667,0.55
4372,4372,2357566,Nanissonga,10.98333,0.53333
4371,4371,2357565,Nankisse,12.55,-0.38333
4370,4370,2357564,Nankodougou,10.9,-5.05
4369,4369,2357563,Nankou,11.23333,-0.8
4368,4368,2357562,Nanlegue,13.81521,-1.4017
10142,10142,2570086,Nanogo,12.13771,-1.57487
10873,10873,11913472,Nanogo,12.65042,-1.65598
4367,4367,2357561,Nanom,12.1,-0.71667
4366,4366,2357560,Nanoro,12.68662,-2.19375
4365,4365,2357559,Nanou,11.76667,-3.08333
4364,4364,2357558,Nanourgou,12.2,-0.41667
4363,4363,2357557,Nantandougou,11.10404,-5.22755
10938,10938,11947783,Nantenga,12.53291,-1.33039
4362,4362,2357556,Nantiora,10.55,-3.23333
4361,4361,2357555,Naoube,12.45,-0.65
4360,4360,2357554,Naoula,14.35334,-0.21166
4359,4359,2357553,Naoure,11.01667,-1.28333
4357,4357,2357551,Naouri,12.13333,0.58333
4358,4358,2357552,Naouri,11.06667,-1.1
4353,4353,2357547,Napade,11.21667,0.38333
4352,4352,2357546,Napagabtenga Goughin,12.2376,-1.37566
4351,4351,2357545,Napaledougou,10.86667,-5.25
4350,4350,2357544,Napalere,12.98333,-2.2
4346,4346,2357540,Napalgue,13.42824,-1.77387
4347,4347,2357541,Napalgue,13.37916,-1.91587
4349,4349,2357543,Napalgue,12.72235,-1.89769
4348,4348,2357542,Napalgue,12.61326,-1.49891
4345,4345,2357539,Napalgue,13.66905,-1.56754
4344,4344,2357538,Napalre,12.35,-0.56667
4342,4342,2357536,Napamboumba,12.0,-0.45
4340,4340,2357534,Napamboumbou,13.24665,-0.87905
4341,4341,2357535,Napamboumbou,12.87931,-1.26763
4343,4343,2357537,Napamboumbou,12.70602,-1.23082
10927,10927,11947733,Napamboumbou-Saabin,12.64285,-1.35268
4339,4339,2357533,Napan,12.86667,-2.26667
4338,4338,2357532,Napango,13.63485,-2.67897
4337,4337,2357531,Naparo,11.55,-2.53333
4335,4335,2357529,Nape Ko,10.86667,-5.2333300000000005
4334,4334,2357528,Naponabilipoka,11.66667,-1.73333
10827,10827,11911808,Napone,12.24018,-1.7813599999999998
4333,4333,2357527,Napone,11.95,-2.25
4332,4332,2357526,Napouren,12.66667,-0.55
4331,4331,2357525,Narabaradele,12.43333,-0.9
4330,4330,2357524,Naradabaganga,13.10219,-1.93804
4328,4328,2357522,Naralingo,12.55,-0.81667
4325,4325,2357519,Narbingou,13.59981,-0.52591
4327,4327,2357521,Narbingou,12.56667,-0.53333
4324,4324,2357518,Nare,13.0523,-3.343
4323,4323,2357517,Nare,13.2829,-0.6491
4322,4322,2357516,Nare,13.36292,0.8351700000000001
4317,4317,2357511,Nariarle,12.26034,-1.14447
4320,4320,2357514,Naro,10.58333,-5.11667
4321,4321,2357515,Naro,11.18333,-3.21667
4319,4319,2357513,Narobe,12.05,-0.23333
4318,4318,2357512,Nartaoli,12.7991,-1.31761
4316,4316,2357510,Nasabdou,12.23333,0.05
4315,4315,2357509,Nasabdou,12.85,0.51667
4314,4314,2357508,Nasem Tanga,12.86667,-2.2
4313,4313,2357507,Nashi,12.96667,-0.75
4312,4312,2357506,Nasinguiri,14.15796,-2.18377
4311,4311,2357505,Nasoulou,13.21362,0.21803000000000006
4310,4310,2357504,Nasre,13.04631,-1.05987
4309,4309,2357503,Nasre,13.32469,-1.35909
10480,10480,6873943,Nassa,14.06126,-1.98145
4308,4308,2357502,Nassan,13.02897,-3.01313
4307,4307,2357501,Nassanba,11.7,-1.1
4306,4306,2357500,Nassara,10.21667,-3.18333
10180,10180,2570129,Nassarlanga,12.43699,-1.36524
4305,4305,2357499,Nassema,11.41667,-2.58333
10689,10689,10342750,Nassere,13.333329999999998,-1.36667
4304,4304,2357498,Nasso,11.21336,-4.4381
4303,4303,2357497,Nassobogue,13.15403,-0.48688
4301,4301,2357495,Nassougou,12.07345,1.181
4302,4302,2357496,Nassoulou,12.35164,-2.11436
4300,4300,2357494,Nassoumbou,14.4089,-1.5507
4299,4299,2357493,Nassouwele,14.16917,-2.15711
4298,4298,2357492,Natabouanga,12.56424,1.94114
4297,4297,2357491,Natalaka,10.6,-5.3
4296,4296,2357490,Natan,11.95,-2.65
4295,4295,2357489,Natena,11.39919,-4.51368
10076,10076,2570013,Natenga,12.03948,-1.4748
4294,4294,2357488,Natergou,12.5318,1.6589
4293,4293,2357487,Natiaboani,11.69917,0.5061100000000001
4292,4292,2357486,Natiate,14.03821,-2.19212
4291,4291,2357485,Natiediougou,11.23333,-1.56667
11235,11235,12261525,Natimboun,11.70017,0.35271
4290,4290,2357484,Natimsa,13.145829999999998,-0.20856
4289,4289,2357483,Natizogo,11.9,-0.3
4288,4288,2357482,Natoiba,11.61667,-2.13333
4287,4287,2357481,Naton,11.98333,-2.28333
4286,4286,2357480,Natougou,12.61667,1.68333
4285,4285,2357479,Natoumbanga,12.23333,0.8
4284,4284,2357478,Natoumpe,12.20991,1.2591
4283,4283,2357477,Natyade,12.54966,2.04263
4281,4281,2357475,Natyaga,12.7,0.85
4282,4282,2357476,Natyaga,12.63333,0.8333299999999999
4280,4280,2357474,Natyari,12.9,0.73333
4279,4279,2357473,Naveninso,10.53333,-5.41667
4278,4278,2357472,Navielgan,10.83333,-3.26667
4277,4277,2357471,Navirikpoue,11.03333,-2.96667
4276,4276,2357470,Navouboukiba,13.47765,-1.29531
4275,4275,2357469,Navrigbe,10.98333,-2.93333
4274,4274,2357468,Navronkue,11.16667,-3.15
4273,4273,2357467,Nawarma,13.18601,0.52472
4272,4272,2357466,Nawo,10.18333,-3.18333
4271,4271,2357465,Naya,10.43333,-4.7333300000000005
4270,4270,2357464,Nayaba,12.43391,-1.96424
10411,10411,6855151,Nayabo,12.0875,2.0124
4269,4269,2357463,Nayabodyoaga,12.0953,2.0121
4268,4268,2357462,Nayalgay,12.31667,-2.31667
4267,4267,2357461,Nayam Poussougou,12.5,-0.9
4266,4266,2357460,Naye,10.51667,-4.51667
4265,4265,2357459,Nayirsi,12.98985,-1.78754
4264,4264,2357458,Nayouari,12.14838,1.7820200000000002
4263,4263,2357457,Nayoure,12.26667,0.25
4262,4262,2357456,Nayouri,12.23333,0.73333
4261,4261,2357455,Nazinga,11.05,-1.41667
4259,4259,2357453,Nazouma,12.01202,-1.32296
4258,4258,2357452,Nazounga,12.63333,-2.13333
4257,4257,2357451,Nbie,11.03753,-4.77498
4256,4256,2357450,Ndana,11.77784,-4.70202
4255,4255,2357449,Ndiaba,13.58383,0.73637
4254,4254,2357448,Ndorlaba,11.76142,-4.81877
4253,4253,2357447,Ndosso,11.96505,-4.76247
4252,4252,2357446,Ndoulangou,14.07017,-0.94853
4251,4251,2357445,Ndyarendel,13.625279999999998,0.12782000000000002
4250,4250,2357444,Ne,10.38333,-4.6833300000000015
4249,4249,2357443,Nebba,13.38722,-0.15300999999999998
4247,4247,2357441,Nebea,11.85,-2.55
4246,4246,2357440,Nebielianayou,11.9,-2.36667
4248,4248,2357442,Nebou,11.3125,-1.87722
4245,4245,2357439,Nebouli,13.33809,-0.8886200000000001
4244,4244,2357438,Nebourou,11.5,-1.85
4243,4243,2357437,Nebya,12.4,-2.71667
4242,4242,2357436,Nebyano,12.08333,-2.46667
4241,4241,2357435,Neden,12.43333,-2.4
4238,4238,2357432,Nedogo,12.55461,-1.65625
4240,4240,2357434,Nedogo,12.15,-0.7
4239,4239,2357433,Nedogo,12.27503,-1.67744
4237,4237,2357431,Nefanasso,11.08619,-5.38508
4236,4236,2357430,Negarpoulou,12.33333,-2.73333
4235,4235,2357429,Negomo,12.8,-2.68333
4234,4234,2357428,Negyo,12.63333,-2.63333
4233,4233,2357427,Nehirsen,12.91667,-2.46667
4232,4232,2357426,Nelba,13.92756,-0.13717
4231,4231,2357425,Nelinpera,9.8,-3.08333
4230,4230,2357424,Nemalahi,13.25958,-1.48134
4229,4229,2357423,Nemena,12.46667,-3.76667
10273,10273,2570253,Nemnen,12.39659,-1.62189
10246,10246,2570225,Nemnin,12.45223,-1.55198
10782,10782,11900517,Nemnin,12.3813,-1.53076
4228,4228,2357422,Nepoen,12.71667,-2.58333
4227,4227,2357421,Nerakorosso,12.06667,-3.03333
4226,4226,2357420,Nereko,12.63333,-4.16667
4225,4225,2357419,Nerfondougou,10.43333,-5.25
4224,4224,2357418,Nesapo,11.46667,-1.95
4223,4223,2357416,Nessagarou,11.78333,-2.23333
4222,4222,2357415,Nessane,11.4,-2.6
4221,4221,2357414,Nessano,11.53333,-2.0
4219,4219,2357412,Nessemtenga,13.00657,-1.14409
4218,4218,2357411,Netare,11.11667,-1.08333
4217,4217,2357410,Netiana,11.36667,-1.5
4216,4216,2357409,Netiao,11.86667,-2.01667
4215,4215,2357408,Nevri,11.31667,-2.01667
4214,4214,2357407,Nevri,11.61667,-2.4
4213,4213,2357406,Neyba,14.18805,-1.54339
4212,4212,2357405,Ngana,11.43204,-4.8479
4211,4211,2357404,Ngoldyiga,13.62676,0.66462
4206,4206,2357398,Ngolokerela,11.93361,-5.12493
4210,4210,2357403,Ngolol Gnibi,14.10871,-0.63789
4209,4209,2357402,Ngongorde,13.79694,-1.04558
4684,4684,2357880,Ngorolaba,11.90111,-5.01919
4207,4207,2357399,Ngorolani,11.48972,-5.12137
4208,4208,2357401,Ngorolani,11.92962,-4.73091
10415,10415,6860063,Ngouloungam,14.97073,0.18027
10420,10420,6860068,Ngoungam,14.65839,0.07765
4205,4205,2357397,Ngoungam,14.70193,0.07243
4204,4204,2357396,Nia,12.7462,-4.0879
4203,4203,2357395,Niabele,10.3,-4.4333300000000015
4202,4202,2357394,Niabouri,11.26536,-2.63987
4201,4201,2357393,Niafo,14.10185,-1.03936
4200,4200,2357392,Niaga,11.7,-3.15
4199,4199,2357391,Niagan,12.26667,-3.35
4197,4197,2357389,Niagassi,13.789129999999998,0.30261
4198,4198,2357390,Niagassi,11.55,-1.15
4196,4196,2357388,Niagbalandoura,10.25,-3.33333
4195,4195,2357387,Niagma,10.71667,-2.98333
3937,3937,2357127,Niaguen,12.6443,-1.07214
4194,4194,2357386,Niakana,11.29514,-5.1192400000000005
4193,4193,2357385,Niako,13.2379,-3.9159
4192,4192,2357384,Niakongo,11.83333,-3.33333
4191,4191,2357383,Niale,11.07629,-5.0107599999999985
4190,4190,2357382,Niamana,11.62269,-5.20033
11167,11167,12233430,Niamanga,11.94689,1.56944
11068,11068,12088627,Niamanga,13.948520000000002,-1.73527
11294,11294,12358665,Niamango,9.82967,-4.33708
10904,10904,11915167,Niamba,12.73648,-1.7164400000000002
4188,4188,2357380,Niame,11.3705,-4.31562
4187,4187,2357379,Niamena,10.21667,-3.45
4186,4186,2357378,Nianankoro,12.53333,-2.8
4185,4185,2357377,Nianbogo Kourou,10.63333,-5.45
4184,4184,2357376,Nianbougouzi,10.76667,-5.33333
4183,4183,2357375,Niandala,12.43333,-2.95
10260,10260,2570239,Nianeghin,12.43665,-1.74735
4182,4182,2357374,Niangado,13.21788,-1.21516
3943,3943,2357133,Niangala,12.98615,-1.88763
4181,4181,2357373,Niangolobougou,10.4,-5.1833300000000015
4180,4180,2357372,Niangolokaha,10.46667,-5.36667
4179,4179,2357371,Niangoloko,10.28333,-4.91667
10755,10755,11256916,Niangoloko,10.28333,-4.91667
4177,4177,2357369,Niangouela,13.135229999999998,-1.6720099999999998
4176,4176,2357368,Nianguel,14.04345,-1.45394
4175,4175,2357367,Nianguelekogo,10.83333,-5.4
4174,4174,2357366,Nianha,10.8,-4.63333
4173,4173,2357365,Nianiniara,10.53333,-3.58333
4172,4172,2357364,Niankadougou,10.75,-4.71667
4171,4171,2357363,Niankar,10.55,-4.8
4170,4170,2357362,Niankore,13.228929999999998,-2.96531
4169,4169,2357361,Niankorodougou,10.45,-5.3
4168,4168,2357360,Niankouni,12.96667,-3.95
4167,4167,2357359,Niankui,12.68333,-3.81667
4166,4166,2357358,Nianley,11.13333,-0.33333
4165,4165,2357357,Nianmankui,12.36667,-3.88333
4189,4189,2357381,Nianmberela,11.86474,-5.11057
4164,4164,2357356,Nianmpedougou,11.04878,-5.15806
4161,4161,2357353,Nianntana,10.38463,-3.50392
4163,4163,2357355,Niansoroni,10.6,-5.41667
4162,4162,2357354,Niansou,11.46667,-2.05
4160,4160,2357352,Niantono,10.73333,-5.33333
4159,4159,2357351,Niaogho,11.76667,-0.76667
4158,4158,2357350,Niaogo,12.13333,-0.23333
4157,4157,2357349,Niaongo,11.85,-1.35
4156,4156,2357348,Niaoure,11.27292,-4.84499
4155,4155,2357347,Niapa,12.82296,-1.80443
4153,4153,2357345,Niaradou,13.280029999999998,-0.15116
4152,4152,2357344,Niarafo,10.85,-4.41667
4151,4151,2357343,Niarba,11.75,-0.8333299999999999
4150,4150,2357342,Niare,12.75,-3.08333
4149,4149,2357341,Niarebama,10.48333,-4.76667
4148,4148,2357340,Niassan,13.0986,-3.4288
4147,4147,2357339,Niassari,13.2695,-3.3577
4146,4146,2357338,Niassono,13.27186,-2.70105
4145,4145,2357337,Niawe,10.83333,-3.88333
4144,4144,2357336,Nibardo,12.05,-2.11667
4143,4143,2357335,Nibella,12.73333,-2.21667
4142,4142,2357334,Nibetion,10.11667,-2.81667
4141,4141,2357333,Nidaga,12.06629,-1.98798
4140,4140,2357332,Nidon,11.85,-2.51667
4138,4138,2357330,Nieba,13.38265,-0.09335
4137,4137,2357329,Niebse,13.40091,-2.06066
4136,4136,2357328,Niego,11.11471,-2.69869
4135,4135,2357327,Niegue,11.66667,-0.016669999999999997
4134,4134,2357326,Nieguema,11.5203,-4.34734
4133,4133,2357325,Niegueni,10.65,-5.4
4132,4132,2357324,Nieme,12.71667,-2.9
4131,4131,2357323,Niena,11.7249,-4.72599
4130,4130,2357322,Nienanou,13.081,-3.9531
4129,4129,2357321,Niendekui,11.65,-3.7
4128,4128,2357320,Niendera,10.11667,-3.26667
4126,4126,2357318,Niene,11.95867,-4.86215
4127,4127,2357319,Niene,11.00843,-4.9272
4125,4125,2357317,Nieniega,13.34324,-1.57867
4124,4124,2357316,Nienka,11.26667,-3.16667
4123,4123,2357315,Nienpira,10.41667,-3.2833300000000003
4122,4122,2357314,Nieregoua,11.31667,-3.03333
4121,4121,2357313,Nierezangakaha,10.48333,-5.35
4120,4120,2357312,Nierinteno,10.71667,-5.1
4119,4119,2357311,Nieskoko,11.55,-1.01667
4118,4118,2357310,Niesse,10.26667,-2.8
4220,4220,2357413,Niessega,13.11278,-2.34558
4117,4117,2357309,Niessin,11.36667,-2.06667
4115,4115,2357307,Nigteba,11.3,-3.03333
4114,4114,2357306,Nigui,12.33333,-0.53333
4113,4113,2357305,Nigui,12.84622,-1.3253
4112,4112,2357304,Niliri,11.55,-1.83333
4111,4111,2357303,Nimare,11.2,-3.15
10570,10570,6893758,Nimbarou,14.06328,-2.76804
3227,3227,2356412,Nimbo,13.83823,-2.60927
4109,4109,2357301,Nimfogma,12.81667,0.38333
4108,4108,2357300,Nimina,12.71667,-3.01667
4107,4107,2357299,Nimlogodo,12.02024,-1.52332
10965,10965,11948034,Nimpoui,12.84599,-1.28176
4106,4106,2357298,Nimpouro,12.23333,-0.48333
4105,4105,2357297,Nimsyema,12.08333,0.45
4104,4104,2357296,Ninbira,10.3,-3.45
3923,3923,2357113,Nindala,13.1603,-3.24097
4103,4103,2357295,Nindaongo,13.08825,-0.17468
4102,4102,2357294,Nindapourgou,12.59435,1.42435
4101,4101,2357293,Ninengo,11.91667,-0.25
10507,10507,6873996,Ninga,14.6982,-1.3244
4116,4116,2357308,Ninga,13.4209,-2.50849
4100,4100,2357292,Ningare,11.68333,-0.35
4099,4099,2357291,Ningbouma,11.25,-3.05
4097,4097,2357289,Nini Nobere,11.9,-1.15
4098,4098,2357290,Ninigue,13.89134,-2.36935
4096,4096,2357288,Ninion,12.5,-2.38333
4095,4095,2357287,Ninitenga,12.98333,-0.51667
4094,4094,2357286,Ninkana,10.61667,-4.8166699999999985
4093,4093,2357285,Ninkolo,11.21765,-5.16261
4092,4092,2357284,Ninnougou,13.16735,-0.46322
4091,4091,2357283,Ninpouya,13.54749,-2.53047
4090,4090,2357282,Nintira,10.5,-3.35
4089,4089,2357281,Ninyiri,13.22078,-2.4761
4088,4088,2357280,Nioasna,11.91667,-1.65
4087,4087,2357279,Niobare,11.46667,-1.43333
4086,4086,2357278,Niobol,9.86667,-2.76667
4085,4085,2357277,Nioboulo,10.11667,-3.26667
4084,4084,2357276,Niofara,10.5,-3.43333
4083,4083,2357275,Niofila,10.66667,-5.1
4082,4082,2357274,Niogosse,13.01375,-1.10782
4081,4081,2357273,Niogotenga,12.7,-0.91667
4080,4080,2357272,Nioko,11.46667,-1.38333
3919,3919,2357109,Nioko I,12.39501,-1.43861
3918,3918,2357108,Nioko II,12.43026,-1.45562
10173,10173,2570118,Nioksen,12.44289,-1.43088
4079,4079,2357271,Niolka,10.05,-3.46667
4078,4078,2357270,Niomoro,14.32131,-1.40678
4077,4077,2357269,Niompourou,12.6,-3.21667
4076,4076,2357268,Nion,12.7,-2.93333
4075,4075,2357267,Nion,12.81667,-3.41667
4074,4074,2357266,Nionba,10.16667,-3.1
4073,4073,2357265,Niongou,11.75,-1.2
4072,4072,2357264,Niongou,11.88333,-1.2
4071,4071,2357263,Nionio,10.16667,-3.2
4069,4069,2357261,Nioniogo,13.495920000000002,-1.51516
10878,10878,11913673,Nioniogo,12.57396,-1.56576
3912,3912,2357102,Nioniogo,12.56613,-1.06122
4070,4070,2357262,Nioniogo,12.58333,-0.75
4068,4068,2357260,Nionion,10.28333,-3.26667
3911,3911,2357101,Nioniongo,12.99039,-1.01836
3910,3910,2357100,Nioniopalogo,12.72755,-1.22367
3908,3908,2357098,Nionogo,12.58519,-1.55867
4066,4066,2357258,Nioplefogo,10.46667,-5.45
4067,4067,2357259,Nioranga,13.35655,-1.29961
4065,4065,2357257,Niorida,11.76667,-1.25
4064,4064,2357256,Niorka,9.81667,-2.98333
4062,4062,2357254,Nioro,12.9,-0.85
4063,4063,2357255,Nioro,10.71667,-5.4
3907,3907,2357097,Niorochen,12.80898,-1.05178
3906,3906,2357096,Niosse,12.89666,-1.1507
3905,3905,2357095,Niou,12.76975,-1.93376
4061,4061,2357253,Niou,11.75,-2.23333
4060,4060,2357252,Niouma,12.9307,-2.6402400000000004
4058,4058,2357250,Nioumfoarma,12.06667,0.93333
4057,4057,2357249,Nipoui,12.16667,-2.01667
4056,4056,2357248,Niradora,10.21667,-3.5
4055,4055,2357247,Niratoma,10.26667,-3.56667
4054,4054,2357246,Niseo,10.93333,-3.43333
4053,4053,2357245,Nisouangen,12.55,0.1
4052,4052,2357244,Nissale,11.61667,-0.016669999999999997
4051,4051,2357243,Nissibi,11.3,-1.65
4050,4050,2357242,Nissimtoaera,12.9,-0.46667
10109,10109,2570047,Nitenga,12.05978,-1.3451
10127,10127,2570066,Nito,12.19601,-1.56356
10033,10033,2569966,Nitore,12.17168,-1.33513
10171,10171,2570116,Nitore,12.10106,-1.65926
4049,4049,2357241,Niyonbini,10.31667,-3.15
4048,4048,2357240,Nizel,10.25,-3.8
4047,4047,2357239,Nkanpira,9.76667,-3.01667
4046,4046,2357238,Nkonpira,9.98333,-3.61667
4045,4045,2357237,No,13.2294,-1.4951
4044,4044,2357236,Noada,12.1,0.05
4042,4042,2357234,Noakui,12.56667,-3.58333
4041,4041,2357233,Noalli,12.7,-0.2
4040,4040,2357232,Noatenga,12.28333,-0.76667
4039,4039,2357231,Nobedo,12.53333,-0.51667
4038,4038,2357230,Nobere,11.55806,-1.20444
4037,4037,2357229,Nobgatenga,12.16667,-0.55
4036,4036,2357228,Nobihili,12.69373,-1.48321
4035,4035,2357227,Nobili,11.75167,-1.24639
4034,4034,2357226,Noborodo,9.75,-3.06667
10307,10307,2570326,Nobsin,12.32357,-1.6923
4033,4033,2357225,Nobwel,14.02096,-0.31227
10959,10959,11948022,Noense,12.94877,-1.09495
11018,11018,11980314,Noensen,12.11506,-1.24443
4032,4032,2357224,Noesen,12.16667,-2.2
4031,4031,2357223,Noesse,12.1,-0.75
4030,4030,2357222,Noesse,12.15,-0.4
4029,4029,2357221,Nofin,10.73333,-5.26667
4027,4027,2357219,Nogo,13.54439,-2.32978
3987,3987,2357179,Nogo,13.84661,-2.20139
4026,4026,2357218,Nogodoum,14.14274,-2.51432
4025,4025,2357217,Nogosseto,13.18222,-2.36444
10220,10220,2570197,Nogtaba,12.30693,-1.48022
3988,3988,2357180,Noguen,12.901,-1.0763
4028,4028,2357220,Noguen,12.81737,-1.96846
4024,4024,2357216,Nohoro,13.7007,-3.2417
4023,4023,2357215,Noibiri,13.11328,-2.38096
4022,4022,2357214,Noiriboiga,10.93333,0.85
4043,4043,2357235,Noka,13.19066,-0.94505
4021,4021,2357213,Nokomtenga,12.31667,-0.46667
4020,4020,2357212,Nokourou,11.46667,-1.56667
4019,4019,2357211,Noli,12.63333,-0.28333
4017,4017,2357209,Nombiti,12.61049,2.1311400000000003
4015,4015,2357207,Nomepouga,13.67592,-2.06266
4014,4014,2357206,Nomikdou,12.95,-0.43333
4013,4013,2357205,Nomo,13.71895,-1.86516
4012,4012,2357204,Nomo,13.82515,-2.71438
11212,11212,12253545,Nomsana,13.82685,-1.5973
4011,4011,2357203,Nonfesso,10.13333,-4.78333
4016,4016,2357208,Nongana,12.50758,-1.37386
4009,4009,2357201,Nongo,13.33804,-1.09061
4008,4008,2357200,Nongo,13.59072,-2.29159
4005,4005,2357197,Nongo Fayere,13.492770000000002,-0.23503
4007,4007,2357199,Nongofaire,13.59979,-2.7724
4006,4006,2357198,Nongofaire,13.47149,-2.16188
4004,4004,2357196,Nongomto,12.14773,-1.97928
4003,4003,2357195,Nongossom,13.50656,-2.20871
4001,4001,2357193,Nongou,13.32717,-1.58265
4000,4000,2357192,Nongsom,13.44175,-1.67969
4010,4010,2357202,Nonguestenga,12.57277,-1.4317799999999998
3999,3999,2357191,Nonguin,11.73333,-1.11667
3998,3998,2357190,Nonkemena,10.5,-3.23333
3997,3997,2357189,Nonkiero,10.65,-3.21667
3996,3996,2357188,Nonlado,12.95,-2.51667
3995,3995,2357187,Nonouaenba,13.25296,-0.44995
10776,10776,11900414,Nonsin,12.37386,-1.56559
3994,3994,2357186,Noperdo,9.8,-3.08333
3993,3993,2357185,Nopo,11.58333,-2.18333
3992,3992,2357184,Nora,13.4245,0.18093
3991,3991,2357183,Norakinga,13.78684,-1.13794
3990,3990,2357182,Norakounko,10.08333,-2.98333
10606,10606,6930711,Nord,13.58809,-2.4212
3989,3989,2357181,Norde,13.54024,-1.37838
3985,3985,2357177,Notetenga,12.97677,-1.82372
3984,3984,2357176,Notou,13.50932,0.44943
3983,3983,2357175,Nouankui,12.5,-3.5
3982,3982,2357174,Nouarouar,14.87696,-0.37544
3981,3981,2357172,Nouhoungo,12.13333,-0.41667
3980,3980,2357171,Noukouala,9.98333,-3.55
3979,3979,2357170,Noule,12.61667,-0.26667
3978,3978,2357169,Noulli,10.26667,-3.25
3977,3977,2357168,Noumbyari,12.15,0.86667
3976,3976,2357167,Noumkori,12.69697,2.00501
3975,3975,2357166,Noumoudara,10.97784,-4.41776
3974,3974,2357165,Noumoukyedougou,9.91683,-4.27494
3973,3973,2357164,Noumousso,11.30355,-4.08196
3972,3972,2357163,Nouna,12.72939,-3.86305
10643,10643,7730464,Nouna Airport,12.74367,-3.86322
10964,10964,11948033,Nounglado,12.87087,-1.32785
3970,3970,2357161,Noungou,12.71572,-1.0581
3969,3969,2357160,Noungou,12.80275,-1.17957
3971,3971,2357162,Noungou,11.08333,-0.76667
4002,4002,2357194,Noungou,12.79436,-1.49396
3968,3968,2357159,Noungou,12.93823,-1.43824
11003,11003,11980291,Noungou,12.20387,-1.29446
10935,10935,11947780,Noungou,12.52559,-1.40909
3967,3967,2357158,Noungou,13.06574,-1.44061
10946,10946,11948009,Noungoulare,12.95172,-1.47086
3966,3966,2357157,Noungourgou,13.71259,-0.66041
3964,3964,2357155,Nounou,12.25,-3.25
3963,3963,2357153,Noussou,10.68333,-5.4333300000000015
3962,3962,2357152,Noussou,12.78914,-2.29704
3961,3961,2357151,Nowe,12.01667,-0.23333
3960,3960,2357150,Noyoda,12.11667,-0.03333
3959,3959,2357149,Ntobougou,11.07272,-5.33014
3958,3958,2357148,Ntohiro,10.76667,-3.31667
3956,3956,2357146,Nyabolandi,13.29894,0.09739
3955,3955,2357145,Nyabonguede,12.98333,-0.2
3954,3954,2357144,Nyafari,12.86667,0.21667
3953,3953,2357143,Nyafwana,12.8,0.68333
3952,3952,2357142,Nyaguere,13.5067,-1.07503
3951,3951,2357141,Nyakanmbou,12.04415,1.46626
3950,3950,2357140,Nyamanga,12.56667,0.91667
3948,3948,2357138,Nyamtyarini,12.28333,0.06667000000000001
3946,3946,2357136,Nyandagen,12.4,-2.28333
3945,3945,2357135,Nyanga,13.430229999999998,-0.92312
3944,3944,2357134,Nyangado,12.26667,-2.06667
3942,3942,2357132,Nyangoro,13.0,-2.1
3941,3941,2357131,Nyangtibila,13.536879999999998,-0.73838
